Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
308.9,319.4,323.65,2.25,1511
309.4,319.15,323.65,2.25,1512
308.9,319.4,323.65,2.25,1513
309.65,319.4,323.9,2.25,1514
309.65,319.15,323.9,2.25,1515
309.65,319.4,323.65,2.25,1516
309.15,319.4,323.65,2.25,1517
309.4,319.4,323.65,2.25,1518
309.4,319.4,323.65,2.25,1519
309.65,319.15,323.65,2.25,1520
309.65,318.9,323.65,2.25,1521
308.9,319.4,323.65,2.25,1522
309.65,319.4,323.9,2.25,1523
309.15,319.15,323.65,2.25,1524
309.4,319.15,323.15,2.25,1525
309.65,319.4,323.15,2.25,1526
309.15,318.9,323.4,2.25,1527
309.15,319.15,323.4,2.25,1528
309.65,319.15,323.4,2.25,1529
308.9,318.65,323.4,2.25,1530
307.9,318.65,322.9,2.25,1531
307.9,318.65,323.4,2.25,1532
308.65,318.4,322.65,2.25,1533
308.4,318.65,322.9,2.25,1534
308.4,318.15,323.15,2.25,1535
308.4,318.15,323.4,2.25,1536
307.9,318.4,322.9,2.25,1537
307.9,318.4,322.9,2.25,1538
308.15,318.65,322.65,2.25,1539
307.9,318.15,322.65,2.25,1540
308.65,317.4,323.15,2.25,1541
308.15,318.65,322.9,2.25,1542
307.9,318.4,322.9,2.25,1543
308.4,318.4,323.15,2.25,1544
308.15,318.4,323.15,2.25,1545
308.4,318.4,322.65,2.25,1546
308.15,317.9,322.65,2.25,1547
308.15,318.4,322.4,2.25,1548
308.15,318.15,322.9,2.25,1549
307.9,317.65,322.9,2.25,1550
307.9,318.15,322.9,2.25,1551
308.4,318.15,322.65,2.25,1552
307.9,318.15,322.9,2.25,1553
308.15,318.4,322.65,2.25,1554
308.15,318.15,322.65,2.25,1555
307.9,318.15,322.65,2.25,1556
308.4,318.15,322.65,2.25,1557
308.15,318.15,322.65,2.25,1558
308.15,318.4,322.65,2.25,1559
308.65,318.4,322.65,2.25,1560
308.65,318.4,322.65,2.25,1561
309.15,318.15,322.4,2.25,1562
308.9,317.9,322.65,2.25,1563
308.65,317.4,322.9,2.25,1564
308.9,318.4,322.15,2.25,1565
309.15,317.9,322.65,2.25,1566
308.65,317.9,322.4,2.25,1567
308.65,317.4,322.65,2.25,1568
308.65,318.15,322.65,2.25,1569
309.15,317.9,322.9,2.25,1570
308.65,318.4,322.65,2.25,1571
308.9,318.15,322.65,2.25,1572
309.15,318.15,322.65,2.25,1573
308.9,318.15,322.65,2.25,1574
308.9,317.9,322.4,2.25,1575
308.4,318.15,322.4,2.25,1576
308.4,318.4,322.4,2.25,1577
308.65,318.15,322.4,2.25,1578
307.9,317.9,321.9,2.25,1579
307.9,318.15,322.15,2.25,1580
307.65,317.9,321.9,2.25,1581
307.15,317.9,321.9,2.25,1582
307.4,317.9,322.15,2.25,1583
307.9,317.65,322.4,2.25,1584
307.4,317.9,322.15,2.25,1585
307.4,317.15,321.9,2.25,1586
307.4,317.4,321.9,2.25,1587
307.15,318.15,321.9,2.25,1588
307.9,317.4,321.65,2.25,1589
308.4,317.9,322.15,2.25,1590
307.9,318.15,322.4,2.25,1591
308.4,317.9,321.9,2.25,1592
307.4,316.9,321.9,2.25,1593
307.65,316.65,321.9,2.25,1594
307.65,317.65,321.9,2.25,1595
307.65,317.9,321.65,2.25,1596
307.65,316.9,321.65,2.25,1597
306.65,317.65,321.9,2.25,1598
307.65,317.15,321.4,2.25,1599
306.9,317.4,321.4,2.25,1600
307.65,317.4,321.65,2.25,1601
307.65,317.4,321.65,2.25,1602
306.9,317.4,321.15,2.25,1603
307.4,317.15,321.65,2.25,1604
307.15,317.4,321.4,2.25,1605
307.65,317.65,320.9,2.25,1606
306.9,316.9,321.65,2.25,1607
307.9,317.15,321.9,2.25,1608
308.4,317.65,321.65,2.25,1609
307.4,317.65,321.4,2.25,1610
307.65,318.15,321.9,2.25,1611
307.9,317.9,321.9,2.25,1612
307.15,317.4,321.65,2.25,1613
307.15,317.65,321.4,2.25,1614
307.4,318.15,322.15,2.25,1615
307.9,317.9,321.65,2.25,1616
307.15,317.65,321.15,2.25,1617
307.4,317.9,321.4,2.25,1618
307.65,317.65,321.65,2.25,1619
307.15,317.65,321.65,2.25,1620
308.15,317.4,321.15,2.25,1621
307.4,317.65,321.9,2.25,1622
307.15,317.4,321.15,2.25,1623
306.4,318.15,321.4,2.25,1624
306.9,317.65,321.4,2.25,1625
306.9,317.65,321.4,2.25,1626
307.4,317.9,321.65,2.25,1627
307.65,317.65,321.65,2.25,1628
307.9,317.65,321.65,2.25,1629
307.65,317.9,321.9,2.25,1630
307.9,317.9,321.4,2.25,1631
307.15,317.65,320.9,2.25,1632
307.15,318.15,321.15,2.25,1633
307.4,317.4,321.15,2.25,1634
307.4,317.65,321.65,2.25,1635
307.15,318.15,321.4,2.25,1636
307.4,317.9,320.9,2.25,1637
307.4,317.65,321.65,2.25,1638
307.65,317.65,321.4,2.25,1639
307.15,317.65,321.4,2.25,1640
307.4,317.9,321.65,2.25,1641
307.65,317.4,321.15,2.25,1642
307.4,317.65,321.65,2.25,1643
307.65,317.4,321.4,2.25,1644
306.4,317.15,321.4,2.25,1645
306.15,317.65,321.15,2.25,1646
305.9,317.65,321.15,2.25,1647
306.65,317.9,321.4,2.25,1648
305.9,317.65,321.15,2.25,1649
306.15,317.9,320.9,2.25,1650
305.9,317.15,320.9,2.25,1651
306.15,317.9,321.15,2.25,1652
306.4,317.65,321.4,2.25,1653
307.15,316.9,321.4,2.25,1654
307.4,317.4,321.15,2.25,1655
307.15,317.65,321.4,2.25,1656
305.9,317.15,321.4,2.25,1657
305.9,317.15,320.65,2.25,1658
306.9,317.15,321.4,2.25,1659
307.4,317.15,321.15,2.25,1660
307.4,317.4,321.4,2.25,1661
306.9,317.15,321.4,2.25,1662
307.4,317.4,321.4,2.25,1663
307.15,317.4,320.9,2.25,1664
307.15,317.4,321.4,2.25,1665
307.15,317.15,321.4,2.25,1666
307.4,317.15,320.9,2.25,1667
307.4,316.9,320.65,2.25,1668
307.15,317.4,321.4,2.25,1669
307.4,317.15,321.15,2.25,1670
307.4,317.4,320.9,2.25,1671
306.4,317.65,321.4,2.25,1672
307.4,317.4,320.65,2.25,1673
307.4,317.15,320.9,2.25,1674
307.65,317.4,321.15,2.25,1675
307.15,316.9,321.15,2.25,1676
307.15,317.4,321.15,2.25,1677
306.9,316.9,320.9,2.25,1678
307.4,316.9,320.9,2.25,1679
307.15,317.15,321.15,2.25,1680
306.4,317.4,320.9,2.25,1681
306.65,317.4,320.65,2.25,1682
306.4,317.15,320.9,2.25,1683
307.15,316.65,320.65,2.25,1684
307.15,317.15,320.9,2.25,1685
306.65,316.9,321.15,2.25,1686
307.15,317.15,320.9,2.25,1687
307.15,316.9,320.15,2.25,1688
306.65,316.65,320.4,2.25,1689
307.15,316.9,320.4,2.25,1690
306.4,316.65,320.65,2.25,1691
307.15,317.15,320.65,2.25,1692
306.9,316.9,320.4,2.25,1693
307.15,316.9,320.9,2.25,1694
306.4,316.9,320.65,2.25,1695
307.15,317.15,320.65,2.25,1696
307.15,316.9,320.65,2.25,1697
307.15,316.9,320.65,2.25,1698
307.15,316.9,320.65,2.25,1699
307.15,316.9,320.65,2.25,1700
306.65,316.65,320.65,2.25,1701
307.15,317.15,320.65,2.25,1702
306.15,316.65,320.9,2.25,1703
306.9,316.65,320.4,2.25,1704
306.9,316.9,320.9,2.25,1705
307.15,316.9,320.9,2.25,1706
306.65,316.9,320.65,2.25,1707
306.9,317.15,320.9,2.25,1708
307.15,316.65,320.9,2.25,1709
306.4,316.9,320.9,2.25,1710
306.65,316.65,320.4,2.25,1711
306.4,316.9,320.65,2.25,1712
307.15,316.15,320.65,2.25,1713
307.15,316.65,320.4,2.25,1714
306.65,316.65,320.4,2.25,1715
306.9,316.9,320.65,2.25,1716
306.65,316.9,320.65,2.25,1717
306.9,316.65,320.4,2.25,1718
306.4,316.9,320.15,2.25,1719
306.15,316.4,320.15,2.25,1720
306.65,316.15,320.4,2.25,1721
306.15,316.65,320.15,2.25,1722
306.4,316.4,320.4,2.25,1723
306.65,316.65,320.15,2.25,1724
304.9,316.65,319.9,2.25,1725
305.9,316.4,319.9,2.25,1726
307.15,316.15,320.15,2.25,1727
306.15,316.15,320.4,2.25,1728
306.15,316.4,320.65,2.25,1729
306.4,316.9,319.65,2.25,1730
306.65,316.4,320.15,2.25,1731
306.4,316.4,320.4,2.25,1732
306.9,316.15,320.65,2.25,1733
306.65,316.15,319.9,2.25,1734
306.65,316.9,320.15,2.25,1735
306.15,316.15,320.15,2.25,1736
306.15,316.15,320.4,2.25,1737
306.4,316.15,320.4,2.25,1738
305.9,316.65,319.9,2.25,1739
306.4,316.65,319.65,2.25,1740
306.4,316.15,320.15,2.25,1741
306.4,316.4,319.9,2.25,1742
306.15,316.15,320.15,2.25,1743
305.9,316.4,319.65,2.25,1744
306.65,316.15,320.4,2.25,1745
305.9,316.15,319.65,2.25,1746
306.4,316.15,319.15,2.25,1747
306.4,316.4,320.4,2.25,1748
306.4,316.4,320.15,2.25,1749
305.9,316.4,319.9,2.25,1750
305.9,315.65,319.4,2.25,1751
305.4,316.15,320.15,2.25,1752
305.9,316.15,319.4,2.25,1753
305.9,316.4,320.15,2.25,1754
305.9,316.15,319.9,2.25,1755
306.4,316.4,319.4,2.25,1756
305.65,316.15,319.4,2.25,1757
305.65,315.9,319.9,2.25,1758
306.4,316.15,319.9,2.25,1759
305.15,316.15,319.65,2.25,1760
306.15,315.4,319.65,2.25,1761
305.65,315.65,319.9,2.25,1762
306.65,316.15,320.15,2.25,1763
306.65,316.15,320.4,2.25,1764
306.65,315.9,319.4,2.25,1765
306.65,316.4,319.65,2.25,1766
306.9,316.4,319.65,2.25,1767
306.65,315.65,319.9,2.25,1768
305.65,315.65,319.4,2.25,1769
305.4,316.15,319.4,2.25,1770
305.9,316.15,319.4,2.25,1771
306.15,316.15,319.9,2.25,1772
306.15,316.15,319.9,2.25,1773
306.15,315.65,319.9,2.25,1774
305.9,316.15,319.65,2.25,1775
305.9,315.9,319.65,2.25,1776
305.15,315.9,319.15,2.25,1777
304.9,315.65,319.15,2.25,1778
304.9,315.9,318.9,2.25,1779
304.9,315.9,319.15,2.25,1780
305.15,315.9,319.65,2.25,1781
305.15,315.4,319.65,2.25,1782
305.65,315.9,319.9,2.25,1783
305.65,315.4,319.65,2.25,1784
305.65,315.9,318.65,2.25,1785
304.9,315.65,319.15,2.25,1786
304.9,315.65,319.15,2.25,1787
304.9,315.65,319.4,2.25,1788
304.4,315.4,319.4,2.25,1789
305.15,315.4,319.15,2.25,1790
305.15,315.4,319.65,2.25,1791
305.4,315.4,319.65,2.25,1792
305.9,315.65,319.15,2.25,1793
305.9,315.9,319.15,2.25,1794
305.65,315.65,319.15,2.25,1795
305.65,315.15,319.4,2.25,1796
305.65,315.9,319.15,2.25,1797
305.9,315.9,319.15,2.25,1798
305.65,314.65,319.15,2.25,1799
305.65,315.65,319.65,2.25,1800
305.4,315.4,318.9,2.25,1801
305.65,315.65,318.9,2.25,1802
305.65,315.15,318.9,2.25,1803
305.65,315.15,319.4,2.25,1804
305.4,315.15,319.15,2.25,1805
304.9,315.4,319.4,2.25,1806
304.65,315.4,318.65,2.25,1807
304.65,315.65,318.9,2.25,1808
304.9,315.4,319.15,2.25,1809
304.65,315.4,319.15,2.25,1810
304.65,315.15,318.65,2.25,1811
305.65,315.4,319.15,2.25,1812
305.65,315.65,318.9,2.25,1813
305.4,315.65,318.65,2.25,1814
305.65,315.65,318.4,2.25,1815
305.4,315.15,319.15,2.25,1816
305.4,314.65,319.15,2.25,1817
305.65,315.15,319.15,2.25,1818
305.4,315.4,318.9,2.25,1819
305.4,315.15,319.4,2.25,1820
305.15,315.4,319.4,2.25,1821
305.15,315.15,318.9,2.25,1822
304.9,315.15,318.65,2.25,1823
305.65,314.9,319.15,2.25,1824
305.4,315.4,319.4,2.25,1825
304.9,315.4,318.9,2.25,1826
305.65,315.15,318.4,2.25,1827
305.4,314.9,319.15,2.25,1828
305.15,314.9,319.4,2.25,1829
305.4,314.9,319.15,2.25,1830
305.15,315.15,319.15,2.25,1831
305.15,315.15,319.4,2.25,1832
304.4,315.4,319.15,2.25,1833
305.4,315.15,318.9,2.25,1834
305.4,315.4,318.65,2.25,1835
305.15,315.15,318.65,2.25,1836
304.9,315.15,318.9,2.25,1837
305.65,315.15,318.9,2.25,1838
305.15,315.15,319.15,2.25,1839
305.4,314.9,319.15,2.25,1840
305.4,314.65,319.15,2.25,1841
305.15,315.15,319.15,2.25,1842
305.15,315.15,318.65,2.25,1843
304.15,314.65,318.4,2.25,1844
304.4,314.65,318.9,2.25,1845
304.15,314.65,318.4,2.25,1846
304.4,314.15,318.9,2.25,1847
305.4,314.65,318.4,2.25,1848
304.9,314.9,318.65,2.25,1849
305.4,314.9,318.65,2.25,1850
305.15,314.4,318.65,2.25,1851
305.4,314.65,318.15,2.25,1852
305.15,314.9,318.65,2.25,1853
305.15,314.65,318.9,2.25,1854
304.9,315.15,318.65,2.25,1855
303.9,314.15,318.4,2.25,1856
303.9,314.9,318.65,2.25,1857
305.15,315.15,318.65,2.25,1858
304.9,314.9,317.65,2.25,1859
305.15,314.9,318.9,2.25,1860
304.9,314.65,318.9,2.25,1861
304.9,314.9,319.15,2.25,1862
304.9,314.9,318.4,2.25,1863
305.15,314.65,318.9,2.25,1864
305.15,314.4,318.4,2.25,1865
305.15,314.65,318.65,2.25,1866
304.9,315.15,318.4,2.25,1867
304.4,314.9,318.65,2.25,1868
304.4,314.9,318.4,2.25,1869
304.65,314.4,318.4,2.25,1870
304.65,314.9,318.65,2.25,1871
304.9,314.9,318.4,2.25,1872
305.4,314.65,318.4,2.25,1873
304.9,314.9,318.65,2.25,1874
304.9,314.9,318.65,2.25,1875
305.15,314.9,317.9,2.25,1876
304.9,314.65,318.65,2.25,1877
305.4,314.4,318.65,2.25,1878
305.15,313.9,318.65,2.25,1879
305.15,314.65,318.9,2.25,1880
304.9,314.65,318.4,2.25,1881
304.9,314.4,317.9,2.25,1882
305.15,314.9,318.4,2.25,1883
305.15,314.4,318.15,2.25,1884
305.15,314.15,318.65,2.25,1885
304.9,314.4,318.65,2.25,1886
304.9,314.65,317.9,2.25,1887
305.15,313.9,318.4,2.25,1888
304.9,314.65,318.15,2.25,1889
305.15,314.4,318.15,2.25,1890
304.9,314.65,318.4,2.25,1891
304.9,314.4,318.15,2.25,1892
304.9,314.65,318.65,2.25,1893
305.15,314.4,317.9,2.25,1894
304.65,314.4,318.15,2.25,1895
304.9,313.9,317.9,2.25,1896
304.4,313.9,318.4,2.25,1897
304.65,314.4,318.4,2.25,1898
304.9,313.9,317.65,2.25,1899
304.15,314.15,318.4,2.25,1900
304.9,314.15,318.15,2.25,1901
304.9,314.4,317.9,2.25,1902
304.9,314.65,318.15,2.25,1903
304.9,313.65,318.4,2.25,1904
304.65,314.15,318.4,2.25,1905
304.65,313.9,318.4,2.25,1906
304.4,314.65,317.4,2.25,1907
304.4,314.15,318.15,2.25,1908
304.9,314.15,317.9,2.25,1909
304.65,314.4,318.15,2.25,1910
304.9,313.9,318.4,2.25,1911
304.9,313.9,318.15,2.25,1912
304.65,314.15,318.15,2.25,1913
304.15,314.4,318.15,2.25,1914
304.65,314.4,318.15,2.25,1915
304.9,314.15,318.15,2.25,1916
305.15,314.4,317.65,2.25,1917
304.65,314.15,317.65,2.25,1918
304.9,313.65,317.15,2.25,1919
304.65,314.15,318.15,2.25,1920
304.9,314.4,317.65,2.25,1921
304.9,313.9,317.4,2.25,1922
304.4,314.15,317.9,2.25,1923
304.15,314.4,317.65,2.25,1924
304.4,314.4,317.4,2.25,1925
304.4,314.15,317.65,2.25,1926
304.65,313.65,317.9,2.25,1927
305.15,314.15,317.65,2.25,1928
304.4,314.4,317.9,2.25,1929
304.9,314.15,317.9,2.25,1930
304.9,314.15,317.65,2.25,1931
304.9,314.4,318.15,2.25,1932
304.65,314.15,317.65,2.25,1933
303.9,313.65,317.9,2.25,1934
304.15,314.4,317.4,2.25,1935
305.15,313.4,317.9,2.25,1936
304.4,313.9,317.9,2.25,1937
304.65,313.9,317.9,2.25,1938
304.65,313.9,317.9,2.25,1939
304.4,314.15,317.65,2.25,1940
304.65,313.9,317.4,2.25,1941
304.65,314.15,317.9,2.25,1942
304.9,314.15,317.65,2.25,1943
304.65,314.15,317.9,2.25,1944
304.65,314.15,317.9,2.25,1945
304.4,314.15,317.4,2.25,1946
304.9,313.9,317.65,2.25,1947
304.4,314.15,317.65,2.25,1948
305.15,313.9,317.15,2.25,1949
304.4,314.15,317.4,2.25,1950
304.4,313.4,317.65,2.25,1951
304.4,314.15,317.4,2.25,1952
304.4,313.4,317.4,2.25,1953
304.9,314.15,317.65,2.25,1954
304.65,314.15,317.4,2.25,1955
304.65,313.9,317.15,2.25,1956
304.4,313.65,317.65,2.25,1957
304.65,313.65,317.65,2.25,1958
304.4,313.65,317.65,2.25,1959
304.15,313.4,317.4,2.25,1960
304.4,313.9,317.65,2.25,1961
304.15,313.9,316.9,2.25,1962
304.15,313.9,317.15,2.25,1963
304.15,313.4,317.4,2.25,1964
304.65,313.9,316.65,2.25,1965
304.15,313.9,316.9,2.25,1966
304.15,313.9,317.4,2.25,1967
304.4,313.9,317.15,2.25,1968
304.4,314.15,317.4,2.25,1969
304.15,313.65,317.4,2.25,1970
304.4,313.4,317.4,2.25,1971
303.9,313.15,317.4,2.25,1972
304.15,313.65,317.15,2.25,1973
304.15,313.65,317.4,2.25,1974
304.15,313.9,316.9,2.25,1975
304.15,313.65,317.4,2.25,1976
304.65,313.9,316.9,2.25,1977
304.65,313.9,317.4,2.25,1978
304.15,313.4,317.15,2.25,1979
304.4,313.9,317.4,2.25,1980
304.15,313.4,317.4,2.25,1981
304.15,313.9,317.4,2.25,1982
304.15,312.9,316.9,2.25,1983
304.15,313.65,317.4,2.25,1984
303.9,313.65,317.4,2.25,1985
304.15,313.4,317.15,2.25,1986
302.9,313.9,317.15,2.25,1987
304.15,313.65,316.65,2.25,1988
304.15,313.65,317.15,2.25,1989
303.9,312.9,316.65,2.25,1990
303.65,313.15,317.15,2.25,1991
303.65,313.15,317.15,2.25,1992
304.15,312.9,317.15,2.25,1993
304.4,313.4,316.65,2.25,1994
303.9,313.4,317.15,2.25,1995
304.15,313.4,317.15,2.25,1996
304.4,313.4,317.4,2.25,1997
304.4,313.4,317.15,2.25,1998
303.9,313.65,317.15,2.25,1999
303.9,313.9,317.15,2.25,2000
303.65,313.15,316.9,2.25,2001
303.65,313.4,317.15,2.25,2002
303.4,313.65,317.15,2.25,2003
303.65,313.4,317.15,2.25,2004
304.15,312.65,316.9,2.25,2005
303.65,313.4,316.9,2.25,2006
303.65,313.15,316.65,2.25,2007
302.4,313.4,316.9,2.25,2008
302.9,313.4,316.65,2.25,2009
302.9,313.15,316.65,2.25,2010
303.15,312.65,316.15,2.25,2011
303.9,313.4,316.4,2.25,2012
304.15,313.4,316.65,2.25,2013
303.4,312.9,316.65,2.25,2014
303.65,313.15,316.15,2.25,2015
303.9,313.15,316.65,2.25,2016
303.65,313.4,316.65,2.25,2017
303.9,313.15,316.4,2.25,2018
303.15,313.15,316.65,2.25,2019
303.9,312.9,316.9,2.25,2020
304.4,312.4,315.9,2.25,2021
304.15,312.65,316.4,2.25,2022
303.9,313.15,316.15,2.25,2023
303.65,313.4,316.65,2.25,2024
303.9,313.15,316.65,2.25,2025
303.9,312.15,316.15,2.25,2026
304.15,312.9,316.15,2.25,2027
303.65,313.15,316.4,2.25,2028
303.65,313.4,316.65,2.25,2029
303.9,312.65,316.4,2.25,2030
304.15,312.4,316.65,2.25,2031
303.4,312.9,316.4,2.25,2032
303.65,313.15,316.4,2.25,2033
303.65,312.65,316.15,2.25,2034
303.15,313.15,316.65,2.25,2035
303.15,313.15,316.4,2.25,2036
303.65,313.15,316.4,2.25,2037
303.9,312.65,316.4,2.25,2038
303.9,312.4,316.4,2.25,2039
304.15,312.65,316.4,2.25,2040
303.65,313.15,316.4,2.25,2041
303.4,313.15,316.4,2.25,2042
304.15,312.9,316.4,2.25,2043
304.15,313.15,316.4,2.25,2044
303.4,312.65,316.4,2.25,2045
303.4,312.4,316.4,2.25,2046
303.9,312.65,316.15,2.25,2047
303.65,312.9,316.4,2.25,2048
303.9,312.9,316.15,2.25,2049
304.15,312.15,316.4,2.25,2050
303.9,312.65,316.4,2.25,2051
303.9,312.9,316.4,2.25,2052
303.4,312.65,316.15,2.25,2053
303.65,312.9,316.4,2.25,2054
303.4,312.9,316.4,2.25,2055
303.4,312.65,316.4,2.25,2056
303.9,312.15,315.9,2.25,2057
303.9,312.9,315.9,2.25,2058
303.4,312.65,316.15,2.25,2059
303.65,312.9,316.15,2.25,2060
303.9,312.65,316.15,2.25,2061
303.9,312.65,316.15,2.25,2062
303.65,312.4,316.15,2.25,2063
303.65,312.65,316.15,2.25,2064
303.9,312.4,315.65,2.25,2065
303.15,312.65,316.15,2.25,2066
303.65,312.15,316.15,2.25,2067
303.9,312.9,315.9,2.25,2068
303.4,312.15,316.15,2.25,2069
302.9,312.4,316.15,2.25,2070
303.4,311.65,316.15,2.25,2071
303.4,312.65,316.15,2.25,2072
303.15,312.65,315.4,2.25,2073
303.4,312.4,316.15,2.25,2074
303.65,312.65,315.9,2.25,2075
303.15,311.9,316.4,2.25,2076
303.65,312.4,315.9,2.25,2077
303.65,312.65,315.9,2.25,2078
303.4,312.4,315.9,2.25,2079
303.65,312.4,315.9,2.25,2080
303.4,312.4,316.15,2.25,2081
303.65,312.15,315.9,2.25,2082
303.15,311.9,316.15,2.25,2083
302.9,311.65,315.9,2.25,2084
303.15,312.4,315.65,2.25,2085
303.15,311.9,316.15,2.25,2086
302.9,312.4,315.4,2.25,2087
303.4,312.4,315.9,2.25,2088
303.15,312.4,315.9,2.25,2089
303.4,311.9,315.4,2.25,2090
303.15,312.4,315.65,2.25,2091
303.15,312.4,315.9,2.25,2092
303.4,312.4,315.9,2.25,2093
302.9,311.9,315.4,2.25,2094
303.15,312.15,315.65,2.25,2095
303.4,311.9,315.9,2.25,2096
303.4,312.4,315.4,2.25,2097
303.4,312.4,315.65,2.25,2098
302.9,312.15,315.65,2.25,2099
303.4,311.9,315.4,2.25,2100
303.15,312.4,315.65,2.25,2101
303.15,312.4,315.9,2.25,2102
303.65,311.9,315.65,2.25,2103
303.15,311.9,315.15,2.25,2104
303.15,311.9,315.65,2.25,2105
303.4,311.4,315.65,2.25,2106
303.4,311.9,315.65,2.25,2107
302.4,311.9,315.4,2.25,2108
303.15,311.9,315.65,2.25,2109
303.4,311.65,315.65,2.25,2110
302.9,311.9,315.65,2.25,2111
303.15,311.9,315.4,2.25,2112
301.65,311.65,315.15,2.25,2113
302.9,312.15,315.4,2.25,2114
302.9,312.15,315.4,2.25,2115
301.65,310.9,315.4,2.25,2116
301.4,311.9,315.15,2.25,2117
301.65,311.65,315.15,2.25,2118
301.65,311.9,315.15,2.25,2119
301.65,311.9,314.9,2.25,2120
302.15,311.4,314.9,2.25,2121
301.65,311.4,314.9,2.25,2122
301.9,311.9,314.9,2.25,2123
302.15,311.9,314.9,2.25,2124
301.65,311.9,315.4,2.25,2125
302.15,311.9,315.4,2.25,2126
302.9,311.65,314.65,2.25,2127
302.65,311.65,315.4,2.25,2128
301.9,311.15,314.65,2.25,2129
301.65,311.65,314.9,2.25,2130
302.65,311.4,314.9,2.25,2131
301.9,311.9,314.65,2.25,2132
301.15,311.65,314.4,2.25,2133
301.15,311.9,314.9,2.25,2134
301.4,311.65,314.9,2.25,2135
301.65,311.65,315.15,2.25,2136
301.9,311.9,314.9,2.25,2137
301.65,311.65,314.65,2.25,2138
301.65,311.65,314.9,2.25,2139
301.9,311.65,314.9,2.25,2140
301.9,311.65,314.9,2.25,2141
301.9,311.15,315.15,2.25,2142
301.4,311.4,314.9,2.25,2143
302.15,311.4,315.15,2.25,2144
301.15,311.9,314.9,2.25,2145
301.65,311.65,314.9,2.25,2146
301.65,311.65,315.15,2.25,2147
301.4,311.15,314.65,2.25,2148
301.4,311.65,314.65,2.25,2149
301.65,311.65,314.9,2.25,2150
301.9,311.9,314.65,2.25,2151
301.9,310.65,314.65,2.25,2152
301.4,311.4,314.9,2.25,2153
301.9,311.15,314.4,2.25,2154
301.4,311.65,314.4,2.25,2155
301.65,311.65,314.65,2.25,2156
301.9,311.9,314.9,2.25,2157
301.9,311.4,314.4,2.25,2158
301.4,311.15,314.65,2.25,2159
301.65,311.4,314.65,2.25,2160
301.4,311.4,314.4,2.25,2161
301.65,311.15,314.9,2.25,2162
301.65,311.9,314.9,2.25,2163
300.9,311.4,314.4,2.25,2164
301.4,311.15,314.65,2.25,2165
301.4,311.4,314.65,2.25,2166
301.9,310.9,314.15,2.25,2167
301.9,311.65,314.9,2.25,2168
301.9,311.65,314.65,2.25,2169
301.4,311.4,314.65,2.25,2170
301.4,311.15,314.65,2.25,2171
301.65,311.65,314.4,2.25,2172
301.65,311.4,314.65,2.25,2173
301.4,311.4,314.65,2.25,2174
301.4,311.4,314.4,2.25,2175
301.9,311.65,314.65,2.25,2176
301.65,311.15,314.4,2.25,2177
301.4,311.4,314.65,2.25,2178
301.4,311.65,314.65,2.25,2179
302.15,310.9,314.65,2.25,2180
302.4,311.4,314.65,2.25,2181
302.9,311.4,314.9,2.25,2182
302.65,311.4,314.65,2.25,2183
301.65,311.65,314.15,2.25,2184
301.9,311.15,314.65,2.25,2185
301.9,311.4,314.9,2.25,2186
301.65,310.65,314.65,2.25,2187
301.4,310.65,314.4,2.25,2188
301.4,310.9,313.9,2.25,2189
301.15,311.15,314.15,2.25,2190
301.4,311.15,314.4,2.25,2191
301.15,311.4,314.4,2.25,2192
301.4,311.15,313.9,2.25,2193
300.9,311.4,314.15,2.25,2194
301.15,310.9,314.4,2.25,2195
300.9,311.15,314.4,2.25,2196
301.4,311.65,314.15,2.25,2197
301.4,311.15,314.4,2.25,2198
301.4,311.15,314.4,2.25,2199
300.9,311.4,314.4,2.25,2200
301.4,311.15,314.4,2.25,2201
301.4,311.15,314.4,2.25,2202
301.4,311.15,314.15,2.25,2203
301.4,311.15,314.4,2.25,2204
300.9,311.15,314.4,2.25,2205
301.15,310.65,313.4,2.25,2206
301.4,310.65,314.4,2.25,2207
301.15,310.9,314.4,2.25,2208
301.15,311.4,314.15,2.25,2209
301.15,310.4,313.65,2.25,2210
301.4,311.4,314.4,2.25,2211
301.15,311.15,314.4,2.25,2212
301.4,311.15,314.4,2.25,2213
301.15,310.65,314.4,2.25,2214
301.15,311.4,314.15,2.25,2215
301.4,310.9,314.15,2.25,2216
301.15,311.15,314.4,2.25,2217
301.15,311.65,314.4,2.25,2218
301.4,311.15,314.4,2.25,2219
301.15,310.9,314.15,2.25,2220
301.4,311.15,314.15,2.25,2221
301.15,311.15,314.4,2.25,2222
301.4,310.9,314.4,2.25,2223
301.4,310.9,314.4,2.25,2224
301.4,310.4,314.15,2.25,2225
301.65,311.15,314.4,2.25,2226
301.4,310.15,314.15,2.25,2227
301.65,310.9,314.4,2.25,2228
301.4,310.4,314.4,2.25,2229
301.65,310.9,314.15,2.25,2230
301.15,310.9,314.15,2.25,2231
300.9,310.9,314.4,2.25,2232
301.15,310.9,314.15,2.25,2233
301.4,310.65,314.4,2.25,2234
301.15,310.65,313.9,2.25,2235
301.65,309.9,314.15,2.25,2236
301.15,310.4,314.15,2.25,2237
301.4,310.9,314.15,2.25,2238
301.4,310.9,314.15,2.25,2239
301.15,310.9,313.9,2.25,2240
301.4,310.9,313.65,2.25,2241
301.65,310.65,314.15,2.25,2242
301.15,310.9,313.9,2.25,2243
301.15,310.65,314.15,2.25,2244
