Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
304.65,302.15,307.65,2.25,2549.25
304.4,302.4,307.65,2.25,2549.5
304.4,301.65,307.4,2.25,2549.75
304.9,302.15,307.9,2.25,2550.0
303.9,302.4,308.15,2.25,2550.25
304.65,302.65,307.9,2.25,2550.5
304.4,302.4,306.9,2.25,2550.75
304.4,302.65,307.9,2.25,2551.0
304.4,302.65,308.15,2.25,2551.25
304.15,302.4,308.15,2.25,2551.5
304.4,302.15,308.15,2.25,2551.75
304.65,302.65,308.15,2.25,2552.0
304.65,302.65,307.9,2.25,2552.25
304.65,302.4,307.4,2.25,2552.5
304.65,302.4,307.65,2.25,2552.75
304.4,301.9,307.9,2.25,2553.0
304.65,302.15,307.65,2.25,2553.25
304.65,302.15,307.9,2.25,2553.5
304.4,302.4,307.4,2.25,2553.75
304.9,301.9,307.9,2.25,2554.0
304.4,302.15,307.65,2.25,2554.25
304.4,301.65,308.15,2.25,2554.5
304.4,302.15,308.15,2.25,2554.75
304.65,301.9,307.9,2.25,2555.0
304.65,301.65,307.9,2.25,2555.25
304.65,302.4,307.9,2.25,2555.5
304.4,301.65,308.15,2.25,2555.75
304.4,302.15,308.15,2.25,2556.0
304.15,302.4,308.4,2.25,2556.25
304.4,302.4,307.9,2.25,2556.5
304.4,302.4,307.4,2.25,2556.75
304.4,302.4,307.9,2.25,2557.0
304.4,302.4,307.4,2.25,2557.25
304.4,302.65,307.4,2.25,2557.5
304.15,301.65,308.15,2.25,2557.75
304.4,302.4,307.4,2.25,2558.0
304.4,302.4,308.15,2.25,2558.25
304.4,302.4,307.9,2.25,2558.5
304.65,302.4,307.15,2.25,2558.75
304.4,301.9,307.9,2.25,2559.0
304.65,302.15,307.65,2.25,2559.25
304.4,302.15,307.9,2.25,2559.5
304.4,302.15,307.65,2.25,2559.75
304.4,302.65,307.9,2.25,2560.0
304.65,301.9,307.65,2.25,2560.25
304.15,302.4,307.4,2.25,2560.5
304.4,301.65,307.65,2.25,2560.75
304.4,302.4,307.9,2.25,2561.0
304.65,302.4,307.15,2.25,2561.25
304.15,301.9,307.4,2.25,2561.5
304.9,302.4,307.9,2.25,2561.75
304.4,302.4,307.15,2.25,2562.0
304.65,302.15,307.9,2.25,2562.25
304.15,302.4,308.15,2.25,2562.5
304.4,302.4,307.9,2.25,2562.75
304.4,302.15,307.65,2.25,2563.0
304.4,301.9,307.65,2.25,2563.25
304.65,301.9,307.9,2.25,2563.5
304.15,302.15,307.4,2.25,2563.75
303.9,302.4,307.65,2.25,2564.0
304.15,302.15,307.65,2.25,2564.25
304.65,302.4,307.65,2.25,2564.5
304.15,302.4,308.15,2.25,2564.75
303.9,302.4,307.65,2.25,2565.0
304.15,302.15,307.65,2.25,2565.25
304.15,301.65,307.4,2.25,2565.5
304.65,302.65,307.9,2.25,2565.75
304.65,302.4,307.9,2.25,2566.0
304.15,301.9,307.9,2.25,2566.25
304.4,302.4,307.65,2.25,2566.5
304.9,302.15,307.65,2.25,2566.75
303.9,301.9,307.15,2.25,2567.0
304.15,302.15,307.65,2.25,2567.25
304.4,301.9,307.9,2.25,2567.5
304.15,302.4,307.15,2.25,2567.75
304.15,302.15,308.15,2.25,2568.0
304.4,302.4,307.4,2.25,2568.25
304.65,302.65,307.9,2.25,2568.5
304.4,302.4,307.65,2.25,2568.75
304.4,302.4,307.65,2.25,2569.0
304.4,302.65,307.65,2.25,2569.25
304.4,301.9,307.65,2.25,2569.5
304.4,301.9,307.15,2.25,2569.75
304.15,302.4,307.65,2.25,2570.0
304.15,302.65,307.15,2.25,2570.25
304.4,302.15,307.65,2.25,2570.5
304.65,301.4,307.15,2.25,2570.75
304.4,302.15,307.65,2.25,2571.0
304.4,302.15,307.9,2.25,2571.25
304.4,302.15,307.4,2.25,2571.5
303.9,301.9,307.15,2.25,2571.75
303.9,302.15,307.15,2.25,2572.0
304.4,302.15,307.4,2.25,2572.25
303.9,302.4,307.15,2.25,2572.5
304.4,302.15,307.65,2.25,2572.75
304.4,302.4,307.9,2.25,2573.0
304.15,302.4,307.4,2.25,2573.25
304.4,301.9,306.9,2.25,2573.5
304.65,301.65,307.4,2.25,2573.75
304.4,302.4,306.9,2.25,2574.0
303.9,302.15,307.4,2.25,2574.25
304.15,302.4,307.4,2.25,2574.5
303.9,302.15,306.9,2.25,2574.75
304.15,302.15,307.4,2.25,2575.0
304.15,302.4,307.4,2.25,2575.25
304.15,301.9,307.65,2.25,2575.5
304.4,302.15,307.65,2.25,2575.75
304.15,302.15,307.4,2.25,2576.0
304.15,302.4,306.9,2.25,2576.25
304.4,301.4,307.15,2.25,2576.5
304.15,302.4,307.4,2.25,2576.75
304.15,302.9,307.65,2.25,2577.0
304.65,302.4,307.15,2.25,2577.25
304.4,302.4,307.4,2.25,2577.5
303.9,301.9,307.65,2.25,2577.75
304.15,301.9,307.4,2.25,2578.0
304.15,301.9,307.9,2.25,2578.25
303.9,302.4,307.65,2.25,2578.5
304.4,301.9,307.9,2.25,2578.75
303.4,302.4,307.15,2.25,2579.0
304.4,301.9,307.9,2.25,2579.25
303.9,302.4,307.4,2.25,2579.5
304.15,301.65,307.65,2.25,2579.75
304.65,302.4,307.9,2.25,2580.0
304.15,302.4,307.65,2.25,2580.25
304.4,301.65,307.15,2.25,2580.5
304.15,301.9,307.15,2.25,2580.75
304.4,301.9,307.15,2.25,2581.0
304.15,302.4,307.4,2.25,2581.25
304.15,301.9,307.15,2.25,2581.5
304.65,302.4,307.15,2.25,2581.75
304.15,301.9,307.65,2.25,2582.0
304.15,302.4,307.4,2.25,2582.25
303.9,302.4,307.65,2.25,2582.5
304.15,302.15,307.9,2.25,2582.75
304.15,301.9,307.4,2.25,2583.0
304.4,302.15,307.4,2.25,2583.25
304.65,302.65,307.4,2.25,2583.5
304.4,302.4,307.15,2.25,2583.75
304.4,301.65,307.65,2.25,2584.0
304.4,302.4,307.4,2.25,2584.25
304.4,301.9,307.9,2.25,2584.5
304.4,301.9,307.4,2.25,2584.75
304.4,301.9,307.65,2.25,2585.0
304.15,302.15,307.4,2.25,2585.25
304.4,302.4,307.4,2.25,2585.5
304.65,302.4,307.4,2.25,2585.75
303.9,302.15,307.65,2.25,2586.0
304.4,301.9,307.65,2.25,2586.25
303.9,302.15,307.4,2.25,2586.5
303.65,302.4,307.9,2.25,2586.75
304.4,302.4,307.65,2.25,2587.0
304.15,302.4,307.4,2.25,2587.25
304.4,301.9,307.65,2.25,2587.5
304.15,302.4,307.9,2.25,2587.75
304.4,302.4,307.4,2.25,2588.0
304.4,301.9,307.9,2.25,2588.25
304.15,302.4,307.4,2.25,2588.5
304.65,302.15,307.4,2.25,2588.75
304.65,301.9,307.4,2.25,2589.0
304.4,301.65,307.15,2.25,2589.25
304.65,301.9,307.15,2.25,2589.5
303.65,302.15,307.15,2.25,2589.75
304.65,302.4,307.4,2.25,2590.0
304.15,301.9,307.4,2.25,2590.25
303.9,301.65,307.15,2.25,2590.5
304.15,302.4,307.65,2.25,2590.75
304.4,302.4,307.65,2.25,2591.0
304.65,302.15,307.15,2.25,2591.25
304.65,302.4,307.65,2.25,2591.5
304.15,302.4,307.4,2.25,2591.75
304.4,302.15,307.4,2.25,2592.0
304.4,301.9,307.4,2.25,2592.25
304.4,301.65,306.9,2.25,2592.5
304.15,302.4,306.9,2.25,2592.75
303.9,301.9,307.65,2.25,2593.0
303.65,302.15,307.4,2.25,2593.25
304.4,302.4,307.15,2.25,2593.5
304.65,302.4,307.15,2.25,2593.75
304.15,302.15,307.4,2.25,2594.0
304.15,302.4,307.15,2.25,2594.25
304.65,302.15,307.65,2.25,2594.5
304.15,301.9,307.65,2.25,2594.75
304.15,302.4,307.65,2.25,2595.0
304.4,302.15,307.4,2.25,2595.25
303.9,302.15,307.65,2.25,2595.5
303.9,302.15,307.4,2.25,2595.75
303.9,301.9,307.65,2.25,2596.0
304.15,301.9,307.65,2.25,2596.25
304.15,302.15,307.4,2.25,2596.5
303.9,302.15,307.15,2.25,2596.75
304.4,302.4,307.65,2.25,2597.0
304.4,302.15,307.4,2.25,2597.25
303.9,302.15,307.15,2.25,2597.5
304.4,302.4,307.65,2.25,2597.75
304.65,302.15,307.15,2.25,2598.0
304.65,301.65,307.15,2.25,2598.25
304.15,302.4,307.65,2.25,2598.5
304.4,302.65,307.65,2.25,2598.75
304.65,302.4,307.9,2.25,2599.0
303.9,301.9,307.4,2.25,2599.25
303.9,301.9,307.4,2.25,2599.5
304.4,302.15,307.4,2.25,2599.75
304.4,302.4,307.65,2.25,2600.0
304.4,302.4,307.15,2.25,2600.25
304.65,301.9,307.15,2.25,2600.5
304.15,301.9,307.4,2.25,2600.75
304.4,302.4,307.65,2.25,2601.0
303.9,302.4,307.15,2.25,2601.25
303.9,302.15,307.15,2.25,2601.5
304.4,302.15,307.4,2.25,2601.75
304.15,302.4,307.4,2.25,2602.0
304.4,301.4,307.4,2.25,2602.25
303.9,302.15,307.4,2.25,2602.5
304.4,302.15,307.4,2.25,2602.75
304.4,302.4,307.15,2.25,2603.0
304.4,302.15,307.65,2.25,2603.25
304.4,302.15,307.65,2.25,2603.5
304.15,302.4,307.65,2.25,2603.75
304.4,301.9,306.9,2.25,2604.0
304.15,302.15,307.4,2.25,2604.25
304.4,302.15,307.15,2.25,2604.5
304.15,302.4,307.15,2.25,2604.75
304.4,302.15,307.15,2.25,2605.0
304.4,301.9,307.65,2.25,2605.25
304.4,302.4,307.4,2.25,2605.5
304.15,301.9,307.65,2.25,2605.75
304.15,302.15,307.4,2.25,2606.0
304.4,302.15,307.65,2.25,2606.25
303.9,301.9,307.9,2.25,2606.5
303.9,302.15,307.4,2.25,2606.75
304.15,302.15,307.65,2.25,2607.0
304.4,301.9,307.65,2.25,2607.25
304.15,302.4,307.9,2.25,2607.5
304.15,301.9,307.4,2.25,2607.75
303.65,302.15,307.9,2.25,2608.0
304.15,302.15,307.65,2.25,2608.25
304.4,302.15,307.4,2.25,2608.5
304.4,302.15,307.4,2.25,2608.75
303.65,302.15,306.9,2.25,2609.0
304.4,302.4,307.65,2.25,2609.25
303.9,302.4,307.4,2.25,2609.5
304.4,302.4,307.65,2.25,2609.75
303.9,302.4,307.15,2.25,2610.0
304.15,302.65,307.9,2.25,2610.25
304.15,302.4,307.65,2.25,2610.5
303.65,302.4,307.15,2.25,2610.75
304.4,302.4,307.9,2.25,2611.0
304.4,301.65,307.15,2.25,2611.25
304.4,302.4,307.4,2.25,2611.5
304.4,302.15,307.65,2.25,2611.75
304.4,302.15,307.4,2.25,2612.0
303.9,302.65,307.65,2.25,2612.25
304.15,302.15,307.9,2.25,2612.5
304.15,302.4,307.4,2.25,2612.75
304.15,301.65,307.65,2.25,2613.0
303.9,301.9,306.9,2.25,2613.25
304.4,301.9,307.4,2.25,2613.5
304.4,302.15,307.15,2.25,2613.75
304.15,301.9,307.65,2.25,2614.0
303.9,302.4,307.4,2.25,2614.25
303.9,302.15,307.15,2.25,2614.5
304.15,302.15,307.9,2.25,2614.75
303.9,302.4,307.65,2.25,2615.0
303.9,302.15,307.9,2.25,2615.25
304.15,302.15,306.9,2.25,2615.5
304.15,302.15,306.9,2.25,2615.75
303.9,301.4,306.9,2.25,2616.0
304.15,302.4,307.15,2.25,2616.25
304.4,302.15,307.65,2.25,2616.5
303.9,301.65,307.65,2.25,2616.75
303.9,302.15,306.65,2.25,2617.0
303.9,301.9,306.65,2.25,2617.25
304.15,302.15,307.15,2.25,2617.5
303.9,301.65,306.9,2.25,2617.75
304.15,301.9,307.15,2.25,2618.0
303.65,302.4,307.15,2.25,2618.25
304.15,301.9,307.15,2.25,2618.5
304.15,301.9,307.15,2.25,2618.75
304.15,301.9,307.15,2.25,2619.0
303.9,302.4,307.15,2.25,2619.25
304.65,302.4,307.4,2.25,2619.5
304.15,301.9,307.4,2.25,2619.75
304.4,301.9,307.15,2.25,2620.0
304.15,302.15,307.4,2.25,2620.25
304.4,302.4,307.4,2.25,2620.5
304.15,301.9,307.4,2.25,2620.75
303.9,302.15,306.9,2.25,2621.0
303.9,302.15,307.4,2.25,2621.25
304.65,301.9,307.15,2.25,2621.5
303.9,302.15,306.9,2.25,2621.75
304.15,301.9,307.15,2.25,2622.0
304.4,302.4,306.9,2.25,2622.25
304.4,301.65,307.15,2.25,2622.5
303.65,301.9,307.15,2.25,2622.75
303.9,301.9,307.9,2.25,2623.0
303.9,301.65,307.4,2.25,2623.25
303.9,302.15,306.9,2.25,2623.5
304.4,301.65,307.4,2.25,2623.75
304.15,301.65,307.65,2.25,2624.0
303.9,302.4,307.65,2.25,2624.25
304.15,302.15,307.15,2.25,2624.5
304.15,301.9,307.4,2.25,2624.75
304.15,301.9,307.15,2.25,2625.0
303.9,302.4,307.4,2.25,2625.25
303.65,301.9,307.15,2.25,2625.5
303.9,302.4,307.15,2.25,2625.75
303.9,302.15,307.15,2.25,2626.0
304.15,301.65,307.65,2.25,2626.25
304.4,301.9,307.4,2.25,2626.5
304.4,301.65,307.65,2.25,2626.75
304.15,302.4,307.65,2.25,2627.0
304.4,301.65,307.65,2.25,2627.25
303.9,302.15,307.65,2.25,2627.5
303.9,302.4,307.65,2.25,2627.75
303.9,301.9,307.4,2.25,2628.0
303.9,301.9,307.15,2.25,2628.25
303.9,301.9,306.9,2.25,2628.5
303.9,302.15,307.15,2.25,2628.75
304.15,302.4,306.65,2.25,2629.0
303.9,302.15,307.4,2.25,2629.25
303.4,302.4,307.4,2.25,2629.5
303.65,301.9,307.65,2.25,2629.75
303.9,302.4,306.65,2.25,2630.0
303.9,302.15,307.4,2.25,2630.25
303.65,302.15,307.4,2.25,2630.5
303.65,302.4,306.9,2.25,2630.75
303.65,301.9,307.15,2.25,2631.0
303.9,302.15,307.4,2.25,2631.25
303.9,302.4,307.4,2.25,2631.5
303.65,301.9,306.9,2.25,2631.75
303.9,301.65,307.15,2.25,2632.0
304.15,302.4,307.4,2.25,2632.25
303.9,302.15,307.15,2.25,2632.5
304.15,302.4,307.4,2.25,2632.75
304.15,301.9,306.65,2.25,2633.0
303.15,301.65,307.15,2.25,2633.25
304.15,302.15,307.4,2.25,2633.5
304.15,302.15,307.15,2.25,2633.75
304.15,301.9,307.65,2.25,2634.0
303.65,302.15,307.15,2.25,2634.25
304.15,302.4,307.15,2.25,2634.5
303.4,302.15,307.65,2.25,2634.75
304.15,301.65,306.9,2.25,2635.0
303.9,302.15,306.9,2.25,2635.25
303.9,302.15,307.4,2.25,2635.5
303.65,302.15,306.9,2.25,2635.75
304.15,301.9,306.9,2.25,2636.0
304.15,301.65,306.9,2.25,2636.25
304.15,302.15,307.15,2.25,2636.5
303.65,301.65,307.15,2.25,2636.75
304.15,302.15,307.15,2.25,2637.0
303.65,302.15,306.9,2.25,2637.25
304.15,301.65,306.9,2.25,2637.5
303.65,301.9,307.4,2.25,2637.75
303.9,301.4,306.9,2.25,2638.0
304.15,301.9,307.4,2.25,2638.25
303.65,301.65,307.15,2.25,2638.5
304.15,301.65,307.15,2.25,2638.75
304.15,302.15,307.4,2.25,2639.0
303.9,302.15,307.65,2.25,2639.25
303.9,301.65,307.15,2.25,2639.5
303.9,301.4,307.15,2.25,2639.75
304.15,301.9,307.15,2.25,2640.0
303.9,302.15,307.15,2.25,2640.25
304.15,302.15,307.4,2.25,2640.5
304.15,302.65,307.15,2.25,2640.75
303.9,302.15,307.4,2.25,2641.0
304.15,302.15,307.4,2.25,2641.25
303.9,302.4,307.15,2.25,2641.5
303.9,302.15,307.15,2.25,2641.75
304.15,301.65,307.15,2.25,2642.0
304.15,301.65,307.15,2.25,2642.25
303.9,302.15,307.4,2.25,2642.5
303.9,301.65,307.4,2.25,2642.75
304.15,301.4,306.9,2.25,2643.0
304.15,301.9,307.15,2.25,2643.25
304.15,301.9,306.9,2.25,2643.5
303.9,301.9,307.4,2.25,2643.75
303.9,302.15,306.9,2.25,2644.0
304.15,301.65,307.15,2.25,2644.25
303.9,301.65,307.15,2.25,2644.5
303.9,301.9,307.4,2.25,2644.75
303.9,302.15,307.4,2.25,2645.0
304.15,302.15,306.9,2.25,2645.25
303.65,301.9,307.15,2.25,2645.5
303.9,301.9,307.15,2.25,2645.75
303.9,302.15,306.9,2.25,2646.0
304.15,302.15,307.4,2.25,2646.25
304.15,301.65,307.15,2.25,2646.5
303.4,301.65,307.4,2.25,2646.75
304.15,302.15,306.9,2.25,2647.0
304.15,302.15,307.15,2.25,2647.25
304.15,302.15,307.4,2.25,2647.5
303.9,302.15,306.9,2.25,2647.75
304.15,302.15,307.4,2.25,2648.0
304.15,302.15,307.4,2.25,2648.25
303.9,302.15,307.15,2.25,2648.5
303.65,301.9,307.65,2.25,2648.75
303.9,302.4,307.4,2.25,2649.0
304.4,302.4,307.15,2.25,2649.25
303.9,301.9,306.9,2.25,2649.5
303.4,301.9,307.15,2.25,2649.75
304.15,302.4,307.15,2.25,2650.0
303.9,301.9,306.9,2.25,2650.25
304.15,302.4,307.4,2.25,2650.5
304.15,302.15,306.9,2.25,2650.75
304.15,301.65,307.15,2.25,2651.0
303.65,301.65,307.4,2.25,2651.25
304.15,301.9,306.9,2.25,2651.5
304.15,301.65,306.9,2.25,2651.75
303.9,302.15,306.9,2.25,2652.0
303.9,301.9,307.15,2.25,2652.25
303.9,301.9,307.4,2.25,2652.5
304.15,301.9,307.4,2.25,2652.75
304.15,301.9,307.4,2.25,2653.0
303.9,301.65,306.9,2.25,2653.25
303.9,302.4,306.9,2.25,2653.5
303.9,301.65,306.65,2.25,2653.75
303.65,301.9,307.15,2.25,2654.0
304.15,301.65,307.4,2.25,2654.25
304.4,301.65,306.9,2.25,2654.5
303.9,301.65,307.15,2.25,2654.75
303.65,302.15,307.15,2.25,2655.0
303.4,301.9,307.4,2.25,2655.25
304.15,301.65,307.15,2.25,2655.5
303.65,301.65,306.65,2.25,2655.75
303.65,302.4,306.4,2.25,2656.0
303.65,302.4,306.9,2.25,2656.25
303.9,301.9,306.9,2.25,2656.5
303.9,302.15,306.65,2.25,2656.75
303.65,301.65,307.15,2.25,2657.0
303.9,302.15,306.65,2.25,2657.25
303.9,301.65,307.15,2.25,2657.5
304.4,301.4,306.65,2.25,2657.75
303.4,302.15,307.15,2.25,2658.0
303.65,302.15,307.15,2.25,2658.25
303.4,302.15,307.15,2.25,2658.5
304.15,302.15,307.15,2.25,2658.75
303.9,301.4,306.9,2.25,2659.0
303.9,301.9,307.15,2.25,2659.25
303.65,301.9,307.15,2.25,2659.5
303.65,302.15,307.15,2.25,2659.75
303.65,302.15,306.9,2.25,2660.0
303.9,302.15,307.15,2.25,2660.25
303.65,302.15,307.15,2.25,2660.5
303.65,302.15,307.15,2.25,2660.75
304.15,302.15,307.15,2.25,2661.0
303.4,301.9,307.15,2.25,2661.25
304.15,302.4,306.65,2.25,2661.5
303.65,301.65,307.15,2.25,2661.75
304.15,302.4,307.4,2.25,2662.0
303.65,301.9,306.9,2.25,2662.25
303.4,301.9,306.65,2.25,2662.5
303.65,302.15,306.9,2.25,2662.75
304.15,301.9,307.4,2.25,2663.0
303.9,301.15,307.15,2.25,2663.25
304.15,301.65,306.9,2.25,2663.5
304.15,302.15,306.9,2.25,2663.75
304.15,302.15,307.15,2.25,2664.0
303.9,302.15,306.9,2.25,2664.25
303.9,301.65,307.15,2.25,2664.5
303.9,302.15,306.4,2.25,2664.75
303.65,302.15,307.15,2.25,2665.0
304.15,301.9,307.15,2.25,2665.25
303.65,301.4,307.4,2.25,2665.5
303.4,301.65,307.15,2.25,2665.75
304.15,302.15,307.15,2.25,2666.0
303.9,301.65,307.15,2.25,2666.25
303.9,302.15,306.65,2.25,2666.5
303.9,301.9,307.4,2.25,2666.75
303.9,301.65,307.4,2.25,2667.0
303.4,302.15,306.65,2.25,2667.25
303.9,302.15,307.15,2.25,2667.5
303.9,302.15,306.9,2.25,2667.75
304.15,301.9,307.15,2.25,2668.0
304.15,301.9,307.15,2.25,2668.25
303.9,301.9,306.65,2.25,2668.5
304.15,301.4,307.15,2.25,2668.75
304.15,302.15,306.9,2.25,2669.0
303.65,302.15,306.9,2.25,2669.25
303.65,301.9,307.15,2.25,2669.5
303.9,302.15,307.15,2.25,2669.75
303.9,302.15,307.15,2.25,2670.0
303.9,302.15,307.15,2.25,2670.25
303.65,301.9,307.4,2.25,2670.5
303.65,301.65,307.15,2.25,2670.75
303.4,301.9,307.15,2.25,2671.0
304.15,301.9,306.9,2.25,2671.25
304.15,302.15,306.9,2.25,2671.5
303.65,302.4,307.15,2.25,2671.75
304.15,302.4,306.9,2.25,2672.0
304.15,301.65,306.9,2.25,2672.25
304.15,301.9,307.15,2.25,2672.5
303.65,301.9,306.9,2.25,2672.75
303.65,301.9,307.15,2.25,2673.0
304.15,302.15,306.65,2.25,2673.25
303.65,301.9,306.65,2.25,2673.5
303.65,302.15,307.15,2.25,2673.75
304.15,301.9,306.9,2.25,2674.0
304.15,302.15,306.65,2.25,2674.25
304.15,301.65,306.9,2.25,2674.5
303.4,301.9,306.9,2.25,2674.75
303.9,302.15,306.9,2.25,2675.0
303.65,302.4,306.9,2.25,2675.25
303.9,301.65,307.4,2.25,2675.5
303.65,302.15,306.9,2.25,2675.75
303.65,301.65,306.9,2.25,2676.0
303.9,302.15,306.9,2.25,2676.25
303.9,301.65,306.9,2.25,2676.5
303.65,301.4,307.4,2.25,2676.75
304.15,302.15,306.4,2.25,2677.0
303.9,302.15,306.9,2.25,2677.25
303.9,301.9,306.9,2.25,2677.5
303.65,302.15,307.15,2.25,2677.75
303.9,301.65,307.15,2.25,2678.0
304.15,301.15,306.65,2.25,2678.25
303.4,301.65,307.15,2.25,2678.5
303.15,301.9,306.15,2.25,2678.75
303.9,301.65,306.9,2.25,2679.0
304.15,301.4,306.9,2.25,2679.25
303.65,302.15,307.15,2.25,2679.5
303.9,302.15,307.4,2.25,2679.75
303.65,301.4,306.9,2.25,2680.0
303.65,301.65,307.15,2.25,2680.25
303.4,301.65,307.15,2.25,2680.5
304.15,302.4,306.9,2.25,2680.75
303.65,301.65,306.9,2.25,2681.0
303.9,301.4,306.65,2.25,2681.25
303.65,302.15,307.4,2.25,2681.5
303.9,301.65,306.65,2.25,2681.75
303.9,302.15,307.15,2.25,2682.0
303.9,301.9,307.15,2.25,2682.25
303.65,302.15,307.15,2.25,2682.5
303.9,301.65,307.15,2.25,2682.75
303.9,301.9,307.15,2.25,2683.0
303.15,301.9,307.4,2.25,2683.25
303.65,301.9,307.15,2.25,2683.5
304.15,301.65,306.65,2.25,2683.75
303.9,302.15,306.65,2.25,2684.0
303.9,301.9,306.9,2.25,2684.25
303.4,301.4,307.15,2.25,2684.5
304.15,301.9,306.65,2.25,2684.75
304.15,301.9,306.9,2.25,2685.0
303.4,301.65,307.15,2.25,2685.25
303.9,302.15,306.9,2.25,2685.5
303.4,302.15,307.4,2.25,2685.75
303.9,301.9,306.4,2.25,2686.0
303.9,301.9,306.9,2.25,2686.25
303.65,301.4,306.15,2.25,2686.5
303.4,301.9,307.4,2.25,2686.75
303.65,302.15,307.4,2.25,2687.0
303.9,301.65,306.9,2.25,2687.25
303.65,302.4,306.9,2.25,2687.5
303.9,301.9,307.15,2.25,2687.75
303.9,301.15,306.65,2.25,2688.0
303.9,301.9,307.15,2.25,2688.25
303.9,302.15,306.65,2.25,2688.5
303.9,301.9,307.15,2.25,2688.75
303.9,301.9,306.9,2.25,2689.0
303.9,302.15,307.15,2.25,2689.25
303.65,301.9,307.15,2.25,2689.5
303.9,302.15,307.4,2.25,2689.75
303.65,301.65,306.9,2.25,2690.0
303.9,302.15,307.15,2.25,2690.25
304.15,302.15,306.9,2.25,2690.5
303.65,301.9,307.4,2.25,2690.75
303.9,302.15,307.65,2.25,2691.0
303.65,302.15,307.15,2.25,2691.25
303.65,301.9,306.9,2.25,2691.5
303.65,301.65,306.15,2.25,2691.75
303.65,301.4,306.9,2.25,2692.0
303.9,301.9,307.65,2.25,2692.25
303.65,302.15,306.9,2.25,2692.5
303.9,301.9,306.9,2.25,2692.75
303.9,302.15,306.9,2.25,2693.0
303.9,301.65,306.9,2.25,2693.25
304.15,301.4,307.15,2.25,2693.5
303.9,302.15,307.15,2.25,2693.75
303.9,301.4,307.4,2.25,2694.0
304.15,301.9,307.15,2.25,2694.25
303.9,301.4,306.9,2.25,2694.5
303.4,301.4,306.15,2.25,2694.75
303.9,301.4,306.65,2.25,2695.0
303.9,302.15,307.15,2.25,2695.25
303.9,302.15,307.15,2.25,2695.5
303.9,301.9,307.65,2.25,2695.75
303.65,302.15,307.15,2.25,2696.0
303.9,301.9,307.15,2.25,2696.25
303.65,301.9,307.4,2.25,2696.5
303.65,301.9,306.9,2.25,2696.75
303.65,301.4,306.9,2.25,2697.0
303.4,301.9,307.15,2.25,2697.25
303.9,301.9,307.4,2.25,2697.5
303.65,301.15,307.15,2.25,2697.75
303.65,301.65,307.4,2.25,2698.0
303.65,301.4,307.15,2.25,2698.25
303.9,302.15,307.15,2.25,2698.5
303.65,301.4,307.4,2.25,2698.75
303.9,301.65,307.15,2.25,2699.0
303.9,300.9,307.4,2.25,2699.25
303.15,302.15,307.15,2.25,2699.5
303.9,301.9,306.9,2.25,2699.75
303.65,301.65,307.15,2.25,2700.0
303.9,302.15,307.65,2.25,2700.25
303.9,301.9,306.9,2.25,2700.5
303.9,301.65,307.4,2.25,2700.75
303.65,301.9,307.15,2.25,2701.0
303.9,301.65,307.15,2.25,2701.25
303.65,301.65,307.15,2.25,2701.5
303.65,301.9,307.4,2.25,2701.75
303.4,301.4,307.15,2.25,2702.0
303.65,301.4,307.15,2.25,2702.25
303.9,302.15,306.9,2.25,2702.5
303.65,301.9,306.65,2.25,2702.75
303.4,301.9,306.9,2.25,2703.0
303.65,301.65,307.4,2.25,2703.25
303.65,302.15,307.15,2.25,2703.5
303.9,302.15,307.15,2.25,2703.75
303.9,302.15,307.4,2.25,2704.0
303.9,301.65,307.15,2.25,2704.25
303.4,301.4,307.15,2.25,2704.5
303.9,301.65,307.4,2.25,2704.75
303.65,301.65,307.4,2.25,2705.0
303.15,301.65,307.15,2.25,2705.25
303.65,302.15,307.65,2.25,2705.5
303.65,301.4,307.15,2.25,2705.75
303.9,301.4,307.4,2.25,2706.0
303.65,301.15,306.9,2.25,2706.25
303.65,300.9,307.4,2.25,2706.5
303.65,302.15,306.9,2.25,2706.75
303.9,301.9,306.9,2.25,2707.0
303.9,301.9,307.15,2.25,2707.25
303.65,302.15,307.15,2.25,2707.5
303.65,301.9,306.9,2.25,2707.75
303.9,302.15,307.15,2.25,2708.0
303.9,301.9,307.4,2.25,2708.25
303.65,301.9,306.65,2.25,2708.5
303.15,301.9,306.4,2.25,2708.75
303.9,301.9,306.65,2.25,2709.0
303.65,301.9,306.9,2.25,2709.25
303.9,301.4,306.65,2.25,2709.5
303.9,301.65,306.65,2.25,2709.75
303.65,301.65,307.15,2.25,2710.0
303.65,302.15,306.9,2.25,2710.25
303.9,301.65,306.9,2.25,2710.5
303.65,301.65,307.15,2.25,2710.75
303.15,302.15,307.15,2.25,2711.0
303.4,301.4,307.4,2.25,2711.25
303.65,302.15,306.65,2.25,2711.5
303.65,302.15,307.4,2.25,2711.75
303.9,301.9,306.65,2.25,2712.0
303.9,302.15,306.9,2.25,2712.25
303.9,301.4,307.15,2.25,2712.5
303.9,301.9,306.4,2.25,2712.75
303.4,302.15,306.65,2.25,2713.0
303.4,301.9,306.9,2.25,2713.25
303.9,301.9,307.15,2.25,2713.5
303.9,302.15,307.4,2.25,2713.75
303.9,301.9,306.65,2.25,2714.0
303.9,301.4,307.4,2.25,2714.25
303.65,301.15,307.15,2.25,2714.5
303.4,301.65,307.4,2.25,2714.75
303.4,301.4,306.9,2.25,2715.0
